paper_split,cell_id,prefix_cycle,gate_triggered,trajectory_mae_pp,empirical_coverage,mean_interval_width_pp,weighted_interval_score
secondary_test,MATR_B3C1,60,False,0.43726651838792935,1,1.6430454603974867,0.2005236881425593
secondary_test,MATR_B3C1,100,False,0.024824504591908506,0.84999999999999998,0.29756063618376316,0.019671340156042175
secondary_test,MATR_B3C10,20,False,0.71590009774762409,0.93571428571428572,2.6640167562440573,0.32977016917688906
secondary_test,MATR_B3C10,40,False,0.51471797837211763,0.99615384615384617,1.6275859022882713,0.2258272122316248
secondary_test,MATR_B3C10,60,False,0.31677043569956531,0.92083333333333328,0.78808551008435113,0.13269039955105252
secondary_test,MATR_B3C10,100,False,0.022815464067824677,0.97499999999999998,0.56160030241087744,0.026937309867070981
secondary_test,MATR_B3C11,20,False,0.081319199465967482,0.99642857142857144,0.37833082163410076,0.03972543411892189
secondary_test,MATR_B3C11,40,False,0.03838992460537375,1,0.65674877894788963,0.034688267500054236
secondary_test,MATR_B3C11,60,False,0.059626120273717123,1,0.52168322652397703,0.037264814308704937
secondary_test,MATR_B3C11,100,False,0.016526613855738007,1,0.36686454896482201,0.017737689584073398
secondary_test,MATR_B3C12,20,False,0.19831716162581015,0.39285714285714285,0.37345607472348608,0.10104689311523936
secondary_test,MATR_B3C12,40,False,0.19908246498348567,0.52692307692307694,0.40629398648597681,0.088687885645264225
secondary_test,MATR_B3C12,60,False,0.26161123994510244,0.21666666666666667,0.34436626607050108,0.16281897641648974
secondary_test,MATR_B3C12,100,False,0.13373823210731758,0.34999999999999998,0.272466632822012,0.067386470858590744
secondary_test,MATR_B3C13,20,False,0.4485285481150128,0.9642857142857143,1.8761797352887575,0.21256053302848654
secondary_test,MATR_B3C13,40,False,0.038850021044317194,0.99615384615384617,0.60281404664058602,0.033111964074717004
secondary_test,MATR_B3C13,60,False,0.18689246457691872,1,1.207133808893379,0.10253528182208553
secondary_test,MATR_B3C13,100,False,0.026042359237417115,1,0.5206703463435528,0.026036464623924126
secondary_test,MATR_B3C14,20,False,0.15549993193898629,0.9464285714285714,0.67418377759868897,0.07479477991803811
secondary_test,MATR_B3C14,40,False,0.087000050844723315,0.96153846153846156,0.46490721760782172,0.044771007058947598
secondary_test,MATR_B3C14,60,False,0.092782724880197814,0.92083333333333328,0.31401118261443417,0.042119492604298363
secondary_test,MATR_B3C14,100,False,0.10490643526350489,0.60999999999999999,0.27056297427951959,0.04881969388107793
secondary_test,MATR_B3C15,20,False,0.081586138279774595,1,0.38225846486457993,0.03993732825541086
secondary_test,MATR_B3C15,40,False,0.066924603348537254,0.99615384615384617,0.59563074644116498,0.042167528761764175
secondary_test,MATR_B3C15,60,False,0.10952613350995524,1,0.44459042910672475,0.051328392140209234
secondary_test,MATR_B3C15,100,False,0.13057548132847124,0.96499999999999997,0.50479490621475809,0.060527650878470285
secondary_test,MATR_B3C16,20,False,0.18148552045691935,1,1.6370228078815545,0.11506260041502492
secondary_test,MATR_B3C16,40,False,0.1454338118916059,0.9884615384615385,0.57204785005277903,0.067646878638928695
secondary_test,MATR_B3C16,60,False,0.10514496538821559,0.91249999999999998,0.44879712950993211,0.051225534857262271
secondary_test,MATR_B3C16,100,False,0.021803961666959637,0.93500000000000005,0.61639455077562844,0.028412042766617445
secondary_test,MATR_B3C17,20,False,1.475379099281743,0.9642857142857143,5.4837707231421264,0.67705398416987717
secondary_test,MATR_B3C17,40,False,0.065806480751177079,0.99230769230769234,0.41844345675246419,0.036129538325017432
secondary_test,MATR_B3C17,60,False,0.24399636415175135,0.97916666666666663,0.67328184701273419,0.1040596349526184
secondary_test,MATR_B3C17,100,False,0.13025572681917588,0.98499999999999999,0.87306263887061097,0.072583167659872661
secondary_test,MATR_B3C18,20,False,0.043429114334105484,1,0.57667209507106953,0.033698774613737478
secondary_test,MATR_B3C18,40,False,0.17214303906574654,0.99615384615384617,1.0289238250631423,0.091735100604089556
secondary_test,MATR_B3C18,60,False,0.37637096710108919,1,1.7610049284958649,0.18415715331689189
secondary_test,MATR_B3C18,100,False,0.035523708707321827,0.95499999999999996,0.28046798041023208,0.021476651190148008
secondary_test,MATR_B3C19,20,False,0.11262684820497257,1,0.89574216170376986,0.067400354791783176
