scenario,fold_id,target_condition_id,prefix_checkups,candidate_trajectory_iae_pp,candidate_future_point_mae_pp,final_true_retention_pct,candidate_final_predicted_retention_pct,candidate_final_error_pp,activation_gate_ready,comparator_trajectory_iae_pp,comparator_future_point_mae_pp,comparator_final_predicted_retention_pct,comparator_final_error_pp,ungated_target_trajectory_iae_pp,gated_hierarchical_trajectory_iae_pp,temperature_c,storage_soc_fraction,activation_component_selected,negative_loss_evidence,positive_time_observation_count,minimum_prefix_capacity_loss_pct,prefix_end_days,validation_horizon_days,training_support_days,time_extrapolation_ratio,future_checkup_count,fallback_reason,target_activation_fit_status,target_activation_fit_error,primary_vs_v2_delta_iae_pp,primary_vs_v2_relative_improvement_fraction,ungated_target_vs_v2_delta_iae_pp,gated_hierarchical_vs_v2_delta_iae_pp,candidate_final_absolute_error_pp,comparator_final_absolute_error_pp,horizon_to_prefix_time_ratio,is_primary_prefix,statistical_unit,independent_evidence_key,scenario_occurrence_count,duplicated_across_scenarios,candidate_error_rank_desc,candidate_error_top_quartile,temperature_outside_training_hull,selected_branch,gate_evidence_gap,risk_flags,trust_status,outcome_class,recommended_action,deployment_trusted,claim_allowed,claim_boundary
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,8,0.65350467020254477,0.62591194945083517,93.492343457609309,92.66473176657054,-0.82761169103876853,True,4.5492622396840936,4.1098356845029276,83.302117958070482,-10.190225499538826,0.65350467020254477,0.11871896136979181,40,0.125,True,True,7,-0.22097775775797851,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,none,fitted,none,-3.8957575694815487,0.8563493076961145,-3.8957575694815487,-4.4305432783143015,0.82761169103876853,10.190225499538826,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,3,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;retrospective_improvement_signal;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,development_signal_requires_external_validation,retrospective_improvement,Freeze the rule and test an independent cell-level cohort before use.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC12.5,8,0.65350467020254477,0.62591194945083517,93.492343457609309,92.66473176657054,-0.82761169103876853,True,4.2905914105290277,3.8767084479119007,83.900550955280153,-9.5917925023291559,0.65350467020254477,0.10792565830702384,40,0.125,True,True,7,-0.22097775775797851,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,none,fitted,none,-3.6370867403264828,0.84768890633611549,-3.6370867403264828,-4.1826657522220039,0.82761169103876853,9.5917925023291559,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,12,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;retrospective_improvement_signal;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,development_signal_requires_external_validation,retrospective_improvement,Freeze the rule and test an independent cell-level cohort before use.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC75,5,0.64898491184987417,0.61511491771993909,89.421395176595354,88.618704596993823,-0.80269057960153134,False,0.64898491184987417,0.61511491771993909,88.618704596993823,-0.80269057960153134,0.50701875009901076,0.64898491184987417,40,0.75,False,False,4,1.1821038542727678,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.14196616175086341,0,0.80269057960153134,0.80269057960153134,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC75,1,False,15,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC12.5,14,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,True,0.69615422841222729,0.63196292875048854,92.135790002116167,-1.3565534554931418,0.47664616403219495,0.50008264577410022,40,0.125,True,True,13,-0.22097775775797851,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,none,fitted,none,-0.21950806438003234,0.31531527845586937,-0.21950806438003234,-0.19607158263812707,1.0402110561683884,1.3565534554931418,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,1,True,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;retrospective_improvement_signal;top_quartile_absolute_error_within_scenario_landmark;scenario_duplicate_not_independent_evidence,development_signal_requires_external_validation,retrospective_improvement,Freeze the rule and test an independent cell-level cohort before use.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC12.5,14,0.47664616403219495,0.43090064300526926,93.492343457609309,94.532554513777697,1.0402110561683884,True,0.5655980403558527,0.51257318796492479,92.389612714173552,-1.1027307434357567,0.47664616403219495,0.56661304376348998,40,0.125,True,True,13,-0.22097775775797851,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,none,fitted,none,-0.088951876323657753,0.15727048182078676,-0.088951876323657753,0.0010150034076372716,1.0402110561683884,1.1027307434357567,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC12.5,2,True,3,True,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;retrospective_improvement_signal;top_quartile_absolute_error_within_scenario_landmark;scenario_duplicate_not_independent_evidence;alternative_hierarchical_gate_regresses,development_signal_requires_external_validation,retrospective_improvement,Freeze the rule and test an independent cell-level cohort before use.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC100,14,0.46911853882446097,0.46217789936650344,89.008126104746694,89.267467849375919,0.25934174462922499,False,0.46911853882446097,0.46217789936650344,89.267467849375919,0.25934174462922499,0.47361128429222193,0.46911853882446097,25,1,False,False,13,1.0674144559505976,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.0044927454677609613,0,0.25934174462922499,0.25934174462922499,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC100,1,False,4,True,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;top_quartile_absolute_error_within_scenario_landmark;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=60,NAUMANN_CAL_T60_SOC100,14,0.45154860514536216,0.43472116827401763,77.437244974309522,77.872192645208969,0.4349476708994473,False,0.45154860514536216,0.43472116827401763,77.872192645208969,0.4349476708994473,0.59117900040413074,0.45154860514536216,60,1,False,False,13,2.5641136998922605,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.13963039525876858,0,0.4349476708994473,0.4349476708994473,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T60_SOC100,1,False,5,True,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;top_quartile_absolute_error_within_scenario_landmark;temperature_outside_training_convex_hull;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=0,NAUMANN_CAL_T0_SOC50,8,0.41344236643119647,0.38981458686540099,97.235264460257468,96.882735786184185,-0.35252867407328381,False,0.41344236643119647,0.38981458686540099,96.882735786184185,-0.35252867407328381,0.095498733491937229,0.41344236643119647,0,0.5,False,False,7,0.15718212355885439,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.31794363293925926,0,0.35252867407328381,0.35252867407328381,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T0_SOC50,1,False,13,False,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;temperature_outside_training_convex_hull,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC0,8,0.38062016117921571,0.35975248058382242,96.450765189228321,95.969115531701163,-0.48164965752715716,True,0.18488535812374179,0.16615000689340215,95.984314286287145,-0.46645090294117608,0.38062016117921571,0.094016660894981077,40,0,True,True,7,-0.21036463202885611,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,none,fitted,none,0.19573480305547392,-1.0586820126906464,0.19573480305547392,-0.090868697228760717,0.48164965752715716,0.46645090294117608,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC0,1,False,14,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;primary_regression_vs_v2;gate_triggered_without_trajectory_gain;candidate_worse_at_final_checkup;long_horizon_from_short_prefix;ungated_specialist_would_regress,observed_relative_failure,relative_regression,Do not use the candidate; diagnose the specialist and retain V2.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC87.5,8,0.37639196428140875,0.36113900356165979,87.381149771030991,86.771343754283265,-0.60980601674772572,False,0.37639196428140875,0.36113900356165979,86.771343754283265,-0.60980601674772572,0.3495644706422657,0.37639196428140875,40,0.875,False,False,7,1.6000446252988638,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.026827493639143052,0,0.60980601674772572,0.60980601674772572,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,15,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC87.5,8,0.37545943695060063,0.3602621044148635,87.381149771030991,86.772871175689389,-0.60827859534160211,False,0.37545943695060063,0.3602621044148635,86.772871175689389,-0.60827859534160211,0.3495644706422657,0.37545943695060063,40,0.875,False,False,7,1.6000446252988638,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.025894966308334932,0,0.60827859534160211,0.60827859534160211,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,4,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;scenario_duplicate_not_independent_evidence,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC100,14,0.34779336957890694,0.27453189423458807,86.390020867730897,87.230366884228999,0.8403460164981027,False,0.34779336957890694,0.27453189423458807,87.230366884228999,0.8403460164981027,0.34639773140459651,0.34779336957890694,40,1,False,False,13,1.4221685948664202,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,-0.0013956381743104318,0,0.8403460164981027,0.8403460164981027,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC100,1,False,6,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC50,14,0.31095907269559847,0.28987410128359381,90.755118875206321,90.254153180258569,-0.50096569494775167,False,0.31095907269559847,0.28987410128359381,90.254153180258569,-0.50096569494775167,0.21853019417341732,0.31095907269559847,40,0.5,False,False,13,0.2398898831728217,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,-0.092428878522181152,0,0.50096569494775167,0.50096569494775167,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC50,1,False,7,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=10,NAUMANN_CAL_T10_SOC50,5,0.26239262354110721,0.24450928569649288,96.961247700532525,96.636045621256173,-0.3252020792763517,False,0.26239262354110721,0.24450928569649288,96.636045621256173,-0.3252020792763517,0.1436062118216038,0.26239262354110721,10,0.5,False,False,4,0.2740902474090916,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,-0.11878641171950341,0,0.3252020792763517,0.3252020792763517,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T10_SOC50,1,False,16,False,False,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC75,14,0.25885305155691296,0.22685931828577161,89.421395176595354,90.025149532622521,0.6037543560271672,False,0.25885305155691296,0.22685931828577161,90.025149532622521,0.6037543560271672,0.27164407067504132,0.25885305155691296,40,0.75,False,False,13,1.1821038542727678,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.012791019118128355,0,0.6037543560271672,0.6037543560271672,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC75,1,False,8,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC0,14,0.21562311083043448,0.20056751125783837,96.450765189228321,96.958220088705559,0.50745489947723854,True,0.16734331769945954,0.14528391549740285,96.098048270354553,-0.35271691887376733,0.21562311083043448,0.37798077106227873,40,0,True,True,13,-0.21036463202885611,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,none,fitted,none,0.048279793130974941,-0.28850744561956815,0.048279793130974941,0.21063745336281919,0.50745489947723854,0.35271691887376733,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC0,1,False,9,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;primary_regression_vs_v2;gate_triggered_without_trajectory_gain;candidate_worse_at_final_checkup;ungated_specialist_would_regress;alternative_hierarchical_gate_regresses,observed_relative_failure,relative_regression,Do not use the candidate; diagnose the specialist and retain V2.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=0,NAUMANN_CAL_T0_SOC50,14,0.15032139964271635,0.13996983006481536,97.235264460257468,97.806204546800245,0.57094008654277673,False,0.15032139964271635,0.13996983006481536,97.806204546800245,0.57094008654277673,0.24651865185578486,0.15032139964271635,0,0.5,False,False,13,0.15718212355885439,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.096197252213068518,0,0.57094008654277673,0.57094008654277673,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T0_SOC50,1,False,10,False,True,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;temperature_outside_training_convex_hull;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=10,NAUMANN_CAL_T10_SOC50,8,0.14587227901570088,0.13944033382963783,96.961247700532525,96.834603794975081,-0.12664390555744376,False,0.14587227901570088,0.13944033382963783,96.834603794975081,-0.12664390555744376,0.18527628245614694,0.14587227901570088,10,0.5,False,False,7,0.2740902474090916,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,0.039404003440446062,0,0.12664390555744376,0.12664390555744376,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T10_SOC50,1,False,16,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC50,14,0.1328004035253319,0.12507678419361362,95.271963011453764,95.107663509616017,-0.16429950183774622,False,0.1328004035253319,0.12507678419361362,95.107663509616017,-0.16429950183774622,0.17038855228082556,0.1328004035253319,25,0.5,False,False,13,0.24557434168329451,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.037588148755493656,0,0.16429950183774622,0.16429950183774622,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC50,1,False,11,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC75,8,0.12689430362882062,0.13272169415765708,89.421395176595354,89.569200202165959,0.14780502557060515,False,0.12689430362882062,0.13272169415765708,89.569200202165959,0.14780502557060515,0.12560037502665683,0.12689430362882062,40,0.75,False,False,7,1.1821038542727678,81.041666666666671,885.04166666666652,81.041666666666671,10.920822622107966,27,gate_not_ready,fitted,none,0,0,-0.0012939286021637908,0,0.14780502557060515,0.14780502557060515,10.920822622107966,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC75,1,False,17,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC87.5,14,0.12137410202829484,0.11149002478390457,87.381149771030991,87.515204378725272,0.13405460769428146,False,0.12137410202829484,0.11149002478390457,87.515204378725272,0.13405460769428146,0.12965972397352543,0.12137410202829484,40,0.875,False,False,13,1.6000446252988638,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.0082856219452305951,0,0.13405460769428146,0.13405460769428146,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,2,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC87.5,14,0.11892512597522965,0.10924988487307578,87.381149771030991,87.511069982302104,0.12992021127111286,False,0.11892512597522965,0.10924988487307578,87.511069982302104,0.12992021127111286,0.12965972397352543,0.11892512597522965,40,0.875,False,False,13,1.6000446252988638,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.010734597998295778,0,0.12992021127111286,0.12992021127111286,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC87.5,2,True,12,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=10,NAUMANN_CAL_T10_SOC50,14,0.1114793235807901,0.10560846374371211,96.961247700532525,97.221713454115047,0.26046575358252255,False,0.1114793235807901,0.10560846374371211,97.221713454115047,0.26046575358252255,0.15002501792810385,0.1114793235807901,10,0.5,False,False,13,0.2740902474090916,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.038545694347313753,0,0.26046575358252255,0.26046575358252255,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T10_SOC50,1,False,13,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC62.5,14,0.091207344725555597,0.080875197286934236,90.289459200236124,90.518545686544257,0.22908648630813389,False,0.091207344725555597,0.080875197286934236,90.518545686544257,0.22908648630813389,0.24314805830118735,0.091207344725555597,40,0.625,False,False,13,0.59361047524483013,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.15194071357563177,0,0.22908648630813389,0.22908648630813389,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,14,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=25,NAUMANN_CAL_T25_SOC0,14,0.091092082428925539,0.089672804804132783,97.872716565331487,98.091132081022877,0.21841551569139028,True,0.10025480449260774,0.088922920976543876,97.677101143099009,-0.19561542223247841,0.091092082428925539,0.093289675681583209,25,0,True,True,13,-0.20067206229330731,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,none,fitted,none,-0.0091627220636821965,0.091394343742975503,-0.0091627220636821965,-0.0069651288110245263,0.21841551569139028,0.19561542223247841,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T25_SOC0,1,False,15,False,False,target_activation_specialist,none,retrospective_post_hoc;condition_mean_not_cell_level;retrospective_improvement_signal;candidate_worse_at_final_checkup,development_signal_requires_external_validation,retrospective_improvement,Freeze the rule and test an independent cell-level cohort before use.,False,False,public retrospective condition-mean development only
v3_soc_interpolation_at_40c,40c_intermediate_soc_v3_activation_development,NAUMANN_CAL_T40_SOC62.5,14,0.090640676459700878,0.080376070747092854,90.289459200236124,90.517396502734627,0.22793730249850341,False,0.090640676459700878,0.080376070747092854,90.517396502734627,0.22793730249850341,0.24314805830118735,0.090640676459700878,40,0.625,False,False,13,0.59361047524483013,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.15250738184148649,0,0.22793730249850341,0.22793730249850341,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC62.5,2,True,3,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;scenario_duplicate_not_independent_evidence;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=0,NAUMANN_CAL_T0_SOC50,5,0.074199107237403569,0.072160668038584674,97.235264460257468,97.535263143102867,0.29999868284539843,False,0.074199107237403569,0.072160668038584674,97.535263143102867,0.29999868284539843,0.089481714594519077,0.074199107237403569,0,0.5,False,False,4,0.15718212355885439,29.504583333333333,885.04166666666652,29.504583333333333,29.996751917075027,30,gate_not_ready,fitted,none,0,0,0.015282607357115507,0,0.29999868284539843,0.29999868284539843,29.996751917075027,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T0_SOC50,1,False,17,False,True,hierarchical_v2_fallback,insufficient_positive_time_observations,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;long_horizon_from_short_prefix;temperature_outside_training_convex_hull;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
v3_unseen_temperature_level,temperature_c=40,NAUMANN_CAL_T40_SOC25,14,0.04478533759471523,0.043352458687468787,92.05528336328554,92.191752111224247,0.13646874793870722,False,0.04478533759471523,0.043352458687468787,92.191752111224247,0.13646874793870722,0.38066267704470602,0.04478533759471523,40,0.25,False,False,13,0.28356383602312002,239.71250000000001,885.04166666666652,239.71250000000001,3.6920964349654963,21,gate_not_ready,fitted,none,0,0,0.33587733944999076,0,0.13646874793870722,0.13646874793870722,3.6920964349654963,False,temperature_soc_condition_mean_trajectory,NAUMANN_CAL_T40_SOC25,1,False,16,False,False,hierarchical_v2_fallback,negative_loss_evidence_absent,retrospective_post_hoc;condition_mean_not_cell_level;specialist_not_activated;fallback_same_as_v2;ungated_specialist_would_regress,fallback_only_no_v3_evidence,exact_v2_fallback,Retain the V2 fallback and collect denser early condition-level data.,False,False,public retrospective condition-mean development only
