source_condition_id,source_condition_role,pseudo_training_condition_ids,pseudo_training_condition_count,prefix_checkups,target_checkup_index,prefix_end_days,elapsed_days,forecast_horizon_days,true_capacity_retention_pct,raw_activation_predicted_retention_pct,retention_residual_pp,source_model_state_sha256,source_residual_state_sha256
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,30,136.94583333333333,708.375,571.42916666666667,97.892796208849205,98.071146085461365,-0.17834987661215962,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,31,136.94583333333333,759.95833333333326,623.01249999999993,97.818625099286365,98.004264553064559,-0.1856394537781938,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,32,136.94583333333333,799.58333333333326,662.63749999999993,97.778411181839004,97.954571242812236,-0.17616006097323123,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,33,136.94583333333333,840.125,703.17916666666667,97.371889214854662,97.905114656480663,-0.53322544162600138,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T0_SOC50,training,NAUMANN_CAL_T10_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,34,136.94583333333333,885.04166666666652,748.09583333333319,97.235264460257468,97.851834239639942,-0.61656977938247337,70e57b9717d277d1c7936be2187a621d78e9eab78939d1bf26244a60f82c4cd5,5dd943206c21219b1d2d55536094808943133ac720e545a80731cdb901434784
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,10,136.94583333333333,161.36250000000001,24.416666666666686,98.813769687286964,98.770273455373072,0.043496231913891847,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,11,136.94583333333333,186.79166666666663,49.845833333333303,98.703301661143612,98.678999956671532,0.024301704472080132,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,12,136.94583333333333,213.27500000000001,76.32916666666668,98.621313086194363,98.590995105070135,0.030317981124227344,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,13,136.94583333333333,239.71250000000001,102.76666666666668,98.530111473929125,98.508993646941803,0.021117826987321564,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,14,136.94583333333333,266.17083333333329,129.22499999999997,98.394970416949946,98.431802729140699,-0.036832312190753669,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,15,136.94583333333333,292.77916666666664,155.83333333333331,98.365681927265086,98.35835027015537,0.0073316571097166161,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,16,136.94583333333333,319.30833333333334,182.36250000000001,98.296128965300781,98.288711413257388,0.0074175520433925612,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,17,136.94583333333333,345.83749999999998,208.89166666666665,98.262976760899761,98.22220785613078,0.040768904768981429,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
