audit_family,scenario_id,removed_condition_id,mean_route,requested_coverage,calibration_condition_count,evaluation_condition_count,order_statistic_rank,multiplier,quantile_status,diagnostic_available_evaluation_count,diagnostic_covered_evaluation_count,diagnostic_coverage_fraction_among_available,all_evaluation_diagnostic_available,all_evaluation_simultaneously_covered,all_evaluation_available_and_covered,diagnostic_mean_width_pp,diagnostic_max_width_pp,diagnostic_interval_score_mean
exhaustive_six_of_ten_partition,partition_101_f0322eece238,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_101_f0322eece238,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.7913878383976236,4.1087384001945395,1.7913878383976236
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_102_768ac8460862,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.9914028663022163,4.1087384001945395,1.9914028663022163
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_103_af5d880c4300,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_power_fallback,0.80000000000000004,6,2,6,1.4840726147248924,finite_order_statistic,2,1,0.5,True,False,False,1.5347831285604858,2.916871079971969,2.2539585095609489
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_104_252cb8ecef57,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,2.0726767698378912,4.1087384001945395,2.0726767698378912
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_105_6ddb9250f7fd,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.3806837381526746,2.2673997803693737,1.3806837381526746
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_106_4ae33c482b5e,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.5140270900890698,3.0610265608058569,1.5140270900890698
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_107_a6284ab92bc6,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.5228320868136178,3.0610265608058569,1.5228320868136178
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_108_87b804e5446e,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.1506950144428245,2.916871079971969,1.6301452684431332
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_109_704134d42fe6,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.1567172278829294,2.916871079971969,1.6361674818832379
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_110_cf7b7460f954,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.2479179575710291,2.916871079971969,1.7273682115713378
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_111_fcb845a0aac7,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.5682096924461864,3.4427051368367643,1.5682096924461864
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_112_9c435f56bd1b,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.5770146891707342,3.4427051368367643,1.5770146891707342
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_113_e0abd8b427ce,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.7103580411071293,3.4427051368367643,1.7103580411071293
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_114_5c65fb06830f,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.2849763695548995,2.916871079971969,1.764426623555208
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_115_a02535e8f6fc,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6602180132987663,4.1087384001945395,1.6602180132987663
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_116_3bae2451aedc,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6690230100233141,4.1087384001945395,1.6690230100233141
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_117_fe7d72b89e3c,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.8023663619597092,4.1087384001945395,1.8023663619597092
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_118_0f09157ac8e5,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.3479058360582961,2.916871079971969,1.8273560900586043
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_119_54914b933b0d,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.8565489643168256,4.1087384001945395,1.8565489643168256
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_120_3d9baa460074,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.3849823943897688,2.2673997803693737,1.3849823943897688
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_121_61a3857f3390,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.3981898894765907,2.2673997803693737,1.3981898894765907
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_122_d3f4ace0ebe7,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.5982049173811834,3.0610265608058569,1.5982049173811834
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_123_a8f4d794e84f,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_power_fallback,0.80000000000000004,6,2,6,1.4840726147248924,finite_order_statistic,2,1,0.5,True,False,False,1.2658537868819666,2.916871079971969,1.9850291678824294
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_124_64d34ab7bae7,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_activation_residual,0.80000000000000004,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_activation_residual,0.90000000000000002,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_activation_residual,0.94999999999999996,0,2,1,,unavailable_no_same_route_calibration,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_power_fallback,0.80000000000000004,6,2,6,2.1698424743004083,finite_order_statistic,2,2,1,True,True,True,1.6794788209168581,3.4427051368367643,1.6794788209168581
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_power_fallback,0.90000000000000002,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_125_c01879e9ed11,,hierarchical_power_fallback,0.94999999999999996,6,2,7,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
